cctv,#genre# 

null,https://tx.hls.huya.com/src/94525224-2704830208-11617157284592877568-4596722876-10057-A-0-1_2000.m3u8?wsSecret=aa989f6e3e4f909eebe3f553463eeff0&wsTime=5f9510e8&u=0&seqid=16035183130952162&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

直播间故障，已报修！,https://txdirect.hls.huya.com/huyalive/1446420010-1446420010-6212326639229992960-4637074750-10057-A-0-1_2000.m3u8?wsSecret=44172cfc4a5b267983932ad175f3a71a&wsTime=5f9510e8&u=0&seqid=16035183132208810&ctype=tars_mobile&fs=bgct&t=103

火蓝刀锋,https://sslproxy.yy.com:4443/livesystem/15013_xv_39204655_39204655_0_0_0-15013_xa_39204655_39204655_0_10_0.m3u8?org=yyweb&uuid=fcab632c5dcc4882b5a43afea8c5c487&t=1603518313&tk=36335f4227f69812487d1206ae34d6d0

葫芦娃小剧场,https://tx.hls.huya.com/src/1445469122-1445469122-6208242606367834112-4694029650-10057-A-0-1_2000.m3u8?wsSecret=da8031f32289aec381e208cf5d0645a7&wsTime=5f9510e8&u=0&seqid=16035183135300546&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

陆贞传奇  ,https://sslproxy.yy.com:4443/livesystem/15013_xv_1451353837_1451353837_0_0_0-15013_xa_1451353837_1451353837_0_10_0.m3u8?org=yyweb&uuid=69ecca728f8e498081c49e6b2048f94c&t=1603518312&tk=a1637e375f5fbede548eb792f5e7b481

论如何成为被选中的少年,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382607928_1382607928_0_0_0-15013_xa_1382607928_1382607928_0_0_0.m3u8?org=yyweb&uuid=fad6bd193a4f46deb37a235daa01a5f5&t=1603518313&tk=abe5857855b7537fd9eed3c080aa5206

新主播，求照顾,http://proxy.hls.yy.com/livesystem/15013_xa_67568061_67568061_0_0_0.m3u8?org=yyweb&uuid=97c295438f2b47959bfed6aecaa6bf7a&t=1603518313&tk=719882ef2b1b7c92a78e471ef7b3e66b

YES小哥,https://txdirect.hls.huya.com/huyalive/94525224-2656999522-11411726052477632512-3724460598-10057-A-0-1_2000.m3u8?wsSecret=cecd6fcc79887f1b447c750236f71a07&wsTime=5f9510e9&u=0&seqid=16035183137654236&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353879416_1353879416_0_0_0-15013_xa_1353879416_1353879416_0_0_0.m3u8?org=yyweb&uuid=8865f7def96843e382104efcb47e5fce&t=1603518313&tk=6ff1c083a3a403bb86266aa24432e17c

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353597814_1353597814_0_0_0-15013_xa_1353597814_1353597814_0_0_0.m3u8?org=yyweb&uuid=003ecd7062f54fcc8ba3c899b8511fa7&t=1603518313&tk=20510e12f021801b59b8bb8e074a99d3

今晚80后·年轻人的新态度,https://txdirect.hls.huya.com/huyalive/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1_2000.m3u8?wsSecret=89abd0094ce6dc61eacf6e18ffff729c&wsTime=5f9510d5&u=0&seqid=16035183142825730&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_25699797_25699797_0_0_0-15013_xa_25699797_25699797_0_10_0.m3u8?org=yyweb&uuid=b1adbe36b032416ead527fa920a1a9bf&t=1603518313&tk=b1667c65e22fad3fc1fb1ad077996980

春寒一夜动千城,https://tx.hls.huya.com/src/1199522814427-1199522814427-5269662204877078528-2399045752310-10057-A-0-1_2000.m3u8?wsSecret=0431756547a0992788f29db1f04d0468&wsTime=5f9510e9&u=0&seqid=16035183143130274&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1345319483_1345319483_0_0_0-15013_xa_1345319483_1345319483_0_0_0.m3u8?org=yyweb&uuid=3f0a9597cf614d58b0a2e799a011914a&t=1603518314&tk=9cc727871677d0103b5cc69a5e9cc304

泡面微剧场,https://tx.hls.huya.com/src/1199514887344-1199514887344-5235615642639400960-2399029898144-10057-A-0-1_2000.m3u8?wsSecret=2c4cc35c3feb53c8a7da31829d932255&wsTime=5f9510ea&u=0&seqid=16035183147109766&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

蛋黄派的美食测评（珍惜粮食，拒绝浪费）,https://txdirect.hls.huya.com/src/1449320044-1449320044-6224782190417281024-4693281080-10057-A-0-1_2000.m3u8?wsSecret=b5719a3f491ad9d9e50581fe4b742536&wsTime=5f9510de&u=0&seqid=16035183149108060&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354253207_1354253207_0_0_0-15013_xa_1354253207_1354253207_0_0_0.m3u8?org=yyweb&uuid=559307576c1c4eb0974b2a2951507472&t=1603518314&tk=1a0f8be099aa1dd604aed5636d1674d9

小时候看哭了没,https://txdirect.hls.huya.com/huyalive/1524434083-1524434083-6547394531392749568-3048991622-10057-A-0-1_2000.m3u8?wsSecret=84fe97db63563c36d8c7d7b52b9dfeec&wsTime=5f9510dd&u=0&seqid=16035183149782898&ctype=tars_mobile&fs=bgct&t=103

生化危机,https://txdirect.hls.huya.com/huyalive/1099531752748-1099531752748-86436096572915712-2199063628952-10057-A-0-1_2000.m3u8?wsSecret=cf431d51a2c5d57309894490fb098719&wsTime=5f9510d9&u=0&seqid=16035183150803512&ctype=tars_mobile&fs=bgct&t=103

我期待,https://sslproxy.yy.com:4443/livesystem/15013_xv_1344707342_1344707342_0_0_0-15013_xa_1344707342_1344707342_0_10_0.m3u8?org=yyweb&uuid=a4609f7e4078480aad9e0d62c27e0e00&t=1603518315&tk=9cba361dec07326e746ad53a41b4a5df

体验荒岛生存，制作鱼叉潜水叉鱼，收获大螺和小鱼,https://txdirect.hls.huya.com/src/1199538588512-1199538588512-5337411384076402688-2399077300480-10057-A-0-1_2000.m3u8?wsSecret=df1346f303ec68b8dfd591f07637b0b9&wsTime=5f9510ea&u=0&seqid=16035183155032210&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

勇闯上海滩,https://sslproxy.yy.com:4443/livesystem/15013_xv_79382500_79382500_0_0_0-15013_xa_79382500_79382500_0_10_0.m3u8?org=yyweb&uuid=51fe38b3f1a0429d94c405fc8f6976c3&t=1603518314&tk=38f82362dc5c4c4d0650f4264834f2f6

美国小哥郭杰瑞,https://tx.hls.huya.com/src/1199533253940-1199533253940-5314499571798245376-2399066631336-10057-A-0-1_2000.m3u8?wsSecret=5c988367da8d41227ce7c2134691d9f1&wsTime=5f9510e8&u=0&seqid=16035183156598022&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

科学怪物,https://txdirect.hls.huya.com/huyalive/1099531752749-1099531752749-86436100867883008-2199063628954-10057-A-0-1_2000.m3u8?wsSecret=6d7d9cb4b899ac5c81f4557dc60fa06d&wsTime=5f9510d1&u=0&seqid=16035183158149186&ctype=tars_mobile&fs=bgct&t=103

一一战狼一一【战狼三】,https://sslproxy.yy.com:4443/livesystem/15013_xv_37230729_37230729_0_0_0-15013_xa_37230729_37230729_0_10_0.m3u8?org=yyweb&uuid=7da732b735494b2f9fa59b6ec6e3785c&t=1603518315&tk=1c5e41fc14d778da5c6012c5ff3a728e

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_56400777_56400777_0_0_0-15013_xa_56400777_56400777_0_10_0.m3u8?org=yyweb&uuid=48aac1f92ec5400391c4ae93ee3c9569&t=1603518315&tk=c10ed931aa5453c325cdf2ef1b1ca9af

热血高校,https://txdirect.hls.huya.com/huyalive/1099531752750-1099531752750-86436105162850304-2199063628956-10057-A-0-1_2000.m3u8?wsSecret=09d27f76bbbe1f3cf31750045e1e33ad&wsTime=5f9510eb&u=0&seqid=16035183161183040&ctype=tars_mobile&fs=bgct&t=103

篮球火,https://txdirect.hls.huya.com/huyalive/1099531752753-1099531752753-86436118047752192-2199063628962-10057-A-0-1_2000.m3u8?wsSecret=a2d3453d954b5928beae8ea80b56ccc6&wsTime=5f9510db&u=0&seqid=16035183162748850&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_39315880_39315880_0_0_0-15013_xa_39315880_39315880_0_10_0.m3u8?org=yyweb&uuid=1a273617816344fdabd9477313f449ed&t=1603518315&tk=d56e72f7c4580167cfe5ac841e1cea66

综合影视 不看你会后悔,https://sslproxy.yy.com:4443/livesystem/15013_xv_88303446_88303446_0_0_0-15013_xa_88303446_88303446_0_0_0.m3u8?org=yyweb&uuid=329bdd12bf7546a7a976d7464a6a8cf4&t=1603518315&tk=82fe55d5f8d118ec79c0dc5099151ec8

特工,https://txdirect.hls.huya.com/huyalive/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1_2000.m3u8?wsSecret=e8e3898c934bd04fdfff39bed6c4cbda&wsTime=5f9510ec&u=0&seqid=16035183166708260&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_29888635_29888635_0_0_0-15013_xa_29888635_29888635_0_0_0.m3u8?org=yyweb&uuid=448496def16447e8939de024dd55a2aa&t=1603518316&tk=4d234af796ffe0f0de014854f1a0e20b

经典港片,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354143942_1354143942_0_0_0-15013_xa_1354143942_1354143942_0_0_0.m3u8?org=yyweb&uuid=44930e80d1f94c80bde40da637648206&t=1603518316&tk=d5276abf300bac60f1ec7fb82a03290c

,https://txdirect.hls.huya.com/huyalive/2288129860-2288129860-9827442917701058560-4576383176-10057-A-0-1_2000.m3u8?wsSecret=fbefd2b927f852d344e319157984d0ba&wsTime=5f9510ec&u=0&seqid=16035183170937004&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1394102549_1394102549_0_0_0-15013_xa_1394102549_1394102549_0_0_0.m3u8?org=yyweb&uuid=9ce32dd1e2c240c4bf3aa1571e9d9267&t=1603518316&tk=a002e6f05a772866a0394da22b21e468

经典抗战,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382584524_1382584524_0_0_0-15013_xa_1382584524_1382584524_0_10_0.m3u8?org=yyweb&uuid=67fc84a7dd544cae99907014a6cef329&t=1603518317&tk=40f45eb1b05ad460518528cdb16be84f

未解之谜，都市传说，悬疑谜案,https://txdirect.hls.huya.com/huyalive/1299516383990-1299516383990-10463659592943403008-2599032891436-10057-A-0-1_2000.m3u8?wsSecret=a0954dfcb502b5a7de1d4a84bdde9141&wsTime=5f9510ec&u=0&seqid=16035183174713614&ctype=tars_mobile&fs=bgct&t=103

麻雀喳喳野行记,https://tx.hls.huya.com/src/1199532516571-1199532516571-5311332596058161152-2399065156598-10057-A-0-1_2000.m3u8?wsSecret=56529ff0efbc00dcd85d1c88d1fb6a38&wsTime=5f9510e1&u=0&seqid=16035183176259478&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354273840_1354273840_0_0_0-15013_xa_1354273840_1354273840_0_0_0.m3u8?org=yyweb&uuid=269b037618c1462797d58229a62aa82f&t=1603518317&tk=c63806a766888800c6ca50c352156a7a

陆军一号,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354565422_1354565422_0_0_0-15013_xa_1354565422_1354565422_0_0_0.m3u8?org=yyweb&uuid=aa961460fdb54f31a84b254eb1f85697&t=1603518317&tk=a55df81df62d32a7c8e61c9442a33328

经典影视,https://sslproxy.yy.com:4443/livesystem/15013_xv_27698328_27698328_0_0_0-15013_xa_27698328_27698328_0_10_0.m3u8?org=yyweb&uuid=007f6b33230844e085ef0dbe78dca4f6&t=1603518317&tk=40e5a50fc8fcf2b8549208e7289d7475

又菜又不爱玩,http://proxy.hls.yy.com/livesystem/15013_xv_61073647_61073647_0_1_0.m3u8?org=yyweb&uuid=a04da3fc4fcf45c3b55883441664f6ff&t=1603518317&tk=dbfb30e04788e54fb3e67f952b2fc817

文西与阿漆的直播间啊啊,http://tx2play1.douyucdn.cn/live/8737695rlnnMKCzl.flv?uuid=

★★★ ★★★燃★★★★★★,http://tx2play1.douyucdn.cn/live/508540rgoGMa4cNr.flv?uuid=

杰克辣条的美食视频（珍惜粮食，拒绝浪费）,https://txdirect.hls.huya.com/huyalive/1199525963437-1199525963437-5283187099841855488-2399052050330-10057-A-0-1_2000.m3u8?wsSecret=9a814655ce435b28f3a284c0c8a39dc7&wsTime=5f9510ee&u=0&seqid=16035183183928952&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_22270838_22270838_0_0_0-15013_xa_22270838_22270838_0_0_0.m3u8?org=yyweb&uuid=7ef4cc55724b4cc781ce077274a4450c&t=1603518318&tk=abc74b5fa6d609cbcd93acfa1c75a470

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354597401_1354597401_0_0_0-15013_xa_1354597401_1354597401_0_0_0.m3u8?org=yyweb&uuid=106f3ce5860a4e4bacd8041ba65f70b5&t=1603518317&tk=1ffbe84ce8044899f7b0824af844df74

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353892468_1353892468_0_0_0-15013_xa_1353892468_1353892468_0_10_0.m3u8?org=yyweb&uuid=5a6efaf77839481785114d47c41f8253&t=1603518317&tk=78ca5d47376e75a049d0449df3decd74

回忆剧场,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658003_1354658003_0_0_0-15013_xa_1354658003_1354658003_0_0_0.m3u8?org=yyweb&uuid=09bb611459d847e483603feaa7a2cdef&t=1603518318&tk=4f6cbc0c6df1d0146dbee1c21b11224e

楚汉传奇,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354471063_1354471063_0_0_0-15013_xa_1354471063_1354471063_0_10_0.m3u8?org=yyweb&uuid=28a0931f97af48babcacf34b4f54bb54&t=1603518318&tk=26c1b367e0f193c6e8191ff9a7d8fafd

慈善超人合集 演技进阶史,https://tx.hls.huya.com/src/1081939992-1081939992-4646896881874501632-2164003440-10057-A-0-1_2000.m3u8?wsSecret=e3686dfd5774fe8aca5a2fae8a540159&wsTime=5f9510ee&u=0&seqid=16035183189586696&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

好剧追不停,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658064_1354658064_0_0_0-15013_xa_1354658064_1354658064_0_0_0.m3u8?org=yyweb&uuid=683e576937184ebebdb214bc3e6babea&t=1603518318&tk=c919e1e14d9811020505cba60c846df7

知否  知否,https://sslproxy.yy.com:4443/livesystem/15013_xv_31700200_31700200_0_0_0-15013_xa_31700200_31700200_0_10_0.m3u8?org=yyweb&uuid=f1b957517a2e48059321312abcc7d3eb&t=1603518318&tk=d18761b1800e40345d3bca0d3f3ac63a

午夜惊魂系列 胆大请入,https://txdirect.hls.huya.com/huyalive/1099531752746-1099531752746-86436087982981120-2199063628948-10057-A-0-1_2000.m3u8?wsSecret=d1952da83ffc11b6901d22802f5d16e8&wsTime=5f9510ee&u=0&seqid=16035183193566056&ctype=tars_mobile&fs=bgct&t=103

阖家好剧场,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658062_1354658062_0_0_0-15013_xa_1354658062_1354658062_0_0_0.m3u8?org=yyweb&uuid=4936fe4c3d1449d6af82482d630e9b73&t=1603518318&tk=83b5810f9dee4be285e6e53e38ca7f2d

【陪你看】找个小姐姐看经典，24小时在线滴滴！,https://migu-bd.hls.huya.com/huyalive/1099531728510-1099531728510-86331995155595264-2199063580476-10057-A-0-1_2000.m3u8?wsSecret=2cde6ee842440d84b8279ede53fc8ed0&wsTime=5f9510ef&u=0&seqid=16035183197161128&ctype=tars_mobile&txyp=o%3Aq6%3B&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1462783322_1462783322_0_0_0-15013_xa_1462783322_1462783322_0_10_0.m3u8?org=yyweb&uuid=e909f150fadc49cfb92c02e2a3a5a717&t=1603518319&tk=77e8cbad40af544bb225bd2f494ea7f3

搞笑剧场,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658051_1354658051_0_0_0-15013_xa_1354658051_1354658051_0_0_0.m3u8?org=yyweb&uuid=c6570f44a1724cf98810a53e23591d4a&t=1603518319&tk=428d3dcc3816cf8d5d3f7e9d08c1acdf

【火影】六道 凯皇 斑爷,https://sslproxy.yy.com:4443/livesystem/15013_xv_29600150_29600150_0_0_0-15013_xa_29600150_29600150_0_10_0.m3u8?org=yyweb&uuid=eb2494f9558b4621b9dd0f3eaddb720b&t=1603518319&tk=0c854eb0911b680281cb39a94bffa085

精彩晚间剧场,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658049_1354658049_0_0_0-15013_xa_1354658049_1354658049_0_0_0.m3u8?org=yyweb&uuid=9af002781403442d8f5d516223e15839&t=1603518320&tk=e045d0569cba48a27fdb44cd5e3b0084

谢文东,https://sslproxy.yy.com:4443/livesystem/15013_xv_24486495_24486495_0_0_0-15013_xa_24486495_24486495_0_0_0.m3u8?org=yyweb&uuid=b6b0210d928e4182bf56a3e8c64b2d42&t=1603518320&tk=923c153f5c1e4cebd9e67642c4753140

战狼,https://sslproxy.yy.com:4443/livesystem/15013_xv_1461236060_1461236060_0_0_0-15013_xa_1461236060_1461236060_0_0_0.m3u8?org=yyweb&uuid=087eef5261884d8d96d006bf14373a31&t=1603518319&tk=2d56cbcdb8cf09cfde9911698f03e954

猫眼下的鱼,https://tx.hls.huya.com/src/1199525077688-1199525077688-5279382836854390784-2399050278832-10057-A-0-1_2000.m3u8?wsSecret=5f4f74481a7b96eaeea093995a533c97&wsTime=5f9510ef&u=0&seqid=16035183205501364&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

❤小饼❤高分影视放映厅,http://tx2play1.douyucdn.cn/live/1735337rXq3GWs7x.flv?uuid=

大朗今晚不喝药-【梁山好漢】,http://tx2play1.douyucdn.cn/live/6949033rTOMDhq1A.flv?uuid=

好剧看不停,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354658048_1354658048_0_0_0-15013_xa_1354658048_1354658048_0_0_0.m3u8?org=yyweb&uuid=b9603068094a43f69fb0340c878ac9f3&t=1603518321&tk=1ae7c5444c1ef8cfe313fc523ff27f49

英叔经典片段,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354557480_1354557480_0_0_0-15013_xa_1354557480_1354557480_0_10_0.m3u8?org=yyweb&uuid=fde21558a9074f40a8cf9ce78d4ca6ec&t=1603518320&tk=b083fa7ba54872133c82dafd6b56e7b4

谷阿莫,https://tx.hls.huya.com/src/1444266573-1444266573-6203077697740996608-4623578078-10057-A-0-1_2000.m3u8?wsSecret=c0ba26c7b8af65ad97922b7dd298e480&wsTime=5f9510f0&u=0&seqid=16035183209724924&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

~R-点播！点播！点播！模式！-24H,http://tx2play1.douyucdn.cn/live/131977rtuegYnZXa.flv?uuid=

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1455590992_1455590992_0_0_0-15013_xa_1455590992_1455590992_0_10_0.m3u8?org=yyweb&uuid=1c71182540514fdd87c243fed21266d3&t=1603518320&tk=22ce63ae601739aa3a486d89fe3152f4

歪歪最火璇舞门影院,https://sslproxy.yy.com:4443/livesystem/15013_xv_1460800777_1460800777_0_0_0-15013_xa_1460800777_1460800777_0_0_0.m3u8?org=yyweb&uuid=98e14fdd8c4845c39d9a8c9e4160b75e&t=1603518321&tk=ecbeec5f9e14f95bc2e2a41a11d87848

国产悬疑奇幻港片搞笑,https://sslproxy.yy.com:4443/livesystem/15013_xv_23120006_23120006_0_0_0-15013_xa_23120006_23120006_0_10_0.m3u8?org=yyweb&uuid=aa26497b7caf47a7ab001dff196b32d1&t=1603518321&tk=7546128a95c681a4a90d98bf96a7da92

【徽娱】小阿...正在直,https://sslproxy.yy.com:4443/livesystem/15013_xv_71898816_71898816_0_0_0-15013_xa_71898816_71898816_0_0_0.m3u8?org=yyweb&uuid=42764d09cb384c80aa900f9b3828bab2&t=1603518321&tk=737997ae884e856537b03d3df2d4bf54

主播任务，求点关注,https://sslproxy.yy.com:4443/livesystem/15013_xv_28395839_28395839_0_0_0-15013_xa_28395839_28395839_0_0_0.m3u8?org=yyweb&uuid=b0bf241080b143958d6506831fcdaed1&t=1603518321&tk=498a0da2720cb89ccb77802b95b248d5

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_33330828_33330828_0_0_0-15013_xa_33330828_33330828_0_0_0.m3u8?org=yyweb&uuid=19e5a24da62946298a1ad72578afe8b7&t=1603518321&tk=92d406ce8dfc6c89b2e8249412f034d8

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382627144_1382627144_0_0_0-15013_xa_1382627144_1382627144_0_10_0.m3u8?org=yyweb&uuid=9453dd37aa6a438c9441a0a672521cda&t=1603518322&tk=46362e962fb4907cefeb0f7fbe1b4744

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354680530_1354680530_0_0_0-15013_xa_1354680530_1354680530_0_0_0.m3u8?org=yyweb&uuid=d10ad7f38583480faa590f6acaf2106e&t=1603518321&tk=4455619e1b98150c5533784b28bdf626

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_21448642_21448642_0_0_0-15013_xa_21448642_21448642_0_0_0.m3u8?org=yyweb&uuid=b6ace126d3494761aba4a130b02c0985&t=1603518321&tk=598ef415abf91aa93a4d839a6992936e

【重播】李嘉格的宅家KTV,https://txdirect.hls.huya.com/huyalive/1199539642845-1199539642845-5341939709830496256-2399079409146-10057-A-0-1_2000.m3u8?wsSecret=8e946d900201b95522593875e5540f1e&wsTime=5f9510f1&u=0&seqid=16035183225222142&ctype=tars_mobile&fs=bgct&t=103

情深深雨蒙蒙,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352654444_1352654444_0_0_0-15013_xa_1352654444_1352654444_0_0_0.m3u8?org=yyweb&uuid=c789feaa2e394b2dbbe0f586cce4ab95&t=1603518323&tk=90edc0d5336bf6d065275cf0ae5e9edd

WWE女子摔跤,http://proxy.hls.yy.com/livesystem/15013_xv_1341080905_1341080905_0_1_0.m3u8?org=yyweb&uuid=de1e6ac5cc404dba8e8da707d3bf571d&t=1603518323&tk=c67b2b2b4fabab3d11ad178732cb99d3

【米娅陪看】60帧喜剧科幻电影真人互动,http://tx2play1.douyucdn.cn/live/6537888ruY74eLuw.flv?uuid=

新主播求关注 可盐可甜小姐姐~,http://tx2play1.douyucdn.cn/live/7100841r8DsJSpRv.flv?uuid=

【1900】全网最硬核神剧精讲,http://tx2play1.douyucdn.cn/live/7796193rYyE4ChBt.flv?uuid=

片源多多 欢迎点播,http://tx2play1.douyucdn.cn/live/7476264r448n3v5R.flv?uuid=

【东华】畅 gg✨🌟,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354669395_1354669395_0_0_0-15013_xa_1354669395_1354669395_0_0_0.m3u8?org=yyweb&uuid=a2e7f594c450483aa802e885bdecc243&t=1603518322&tk=ac95f8e7db7d6bd5512e8b4b5b52e203

【神话剧】封神榜,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382658112_1382658112_0_0_0-15013_xa_1382658112_1382658112_0_0_0.m3u8?org=yyweb&uuid=8478584210bc4b1eb61814389532000c&t=1603518323&tk=20f628c4523db570b44a5c4e30d2a4c2

【重播】甘露的美食研究所,https://tx.hls.huya.com/huyalive/1199532834986-1199532834986-5312700178069716992-2399065793428-10057-A-0-1_2000.m3u8?wsSecret=c211d82616b1ef64738ebb66a25120d6&wsTime=5f9510f2&u=0&seqid=16035183235195456&ctype=tars_mobile&txyp=o%3Awx6%3B&fs=bgct&t=103

【武侠剧】风云雄霸天下,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353208811_1353208811_0_0_0-15013_xa_1353208811_1353208811_0_10_0.m3u8?org=yyweb&uuid=0941d0e2ad9444edb70f4332d94c0eea&t=1603518324&tk=c74622ab39fbccf3c765ef2d451cc3bf

【牛叔】几分钟带你看大片,http://tx2play1.douyucdn.cn/live/2758565rlp6oNDUi.flv?uuid=

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_24407222_24407222_0_0_0-15013_xa_24407222_24407222_0_10_0.m3u8?org=yyweb&uuid=03fad93a2bf5492b971846ae76d862f8&t=1603518322&tk=ca183557b330d4d4123c320c76ab79dc

null,https://tx.hls.huya.com/src/1589128647-1589128647-6825255568001728512-3178380750-10057-A-0-1_2000.m3u8?wsSecret=6592058de201a6a1e49f90e2fe6a828f&wsTime=5f9510f3&u=0&seqid=16035183239494786&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

刘华强,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352645314_1352645314_0_0_0-15013_xa_1352645314_1352645314_0_10_0.m3u8?org=yyweb&uuid=f35d5b099dce4a168771ddebb85ff38a&t=1603518323&tk=c7ea9d5212056bc2987f97ebf2d563d7

蛋壳宝宝,https://tx.hls.huya.com/src/1199511946075-1199511946075-5222982988475662336-2399024015606-10057-A-0-1_2000.m3u8?wsSecret=47a343c7c52b849e16d028b8d270620d&wsTime=5f9510f3&u=0&seqid=16035183243753384&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【24h插翅难逃】,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382616663_1382616663_0_0_0-15013_xa_1382616663_1382616663_0_0_0.m3u8?org=yyweb&uuid=abf7190dfb3d4e7f8ecad0f924a31de3&t=1603518323&tk=a4d1b691cf44cd44e26ae9f3ccd24db4

5.19日14点 rapper蜜妞说唱陪你嗨,https://txdirect.hls.huya.com/src/1199539689653-1199539689653-5342140748659687424-2399079502762-10057-A-0-1_2000.m3u8?wsSecret=c8133f495bc358fceceee44a3f1d0679&wsTime=5f9510f4&u=0&seqid=16035183248141430&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1351601653_1351601653_0_0_0-15013_xa_1351601653_1351601653_0_0_0.m3u8?org=yyweb&uuid=f5b1f275f1c647f399ac8271532debc9&t=1603518324&tk=df7b395a80b5bc0557ac52d8895b80df

全新片单！不一样的观影体验！,http://tx2play1.douyucdn.cn/live/3637778raLSXdOdu.flv?uuid=

【重播】《鬓边》十九师姐来虎牙啦~,https://txdirect.hls.huya.com/huyalive/1199539781556-1199539781556-5342535469039091712-2399079686568-10057-A-0-1_2000.m3u8?wsSecret=928e1fa43628a7e65381d0c852459ee9&wsTime=5f9510f4&u=0&seqid=16035183251994724&ctype=tars_mobile&fs=bgct&t=103

